"Species","Forest","Savanna","Shrubland","Grassland","Wetlands","Rocky areas","Caves and Subterranean Habitats","Desert","Marine Neritic","Marine Oceanic","Marine Deep Ocean Floor","Marine Intertidal","Marine Coastal/Supratidal","Artificial/Terrestrial","Artificial/Aquatic","Introduced Vegetation","Other","Unknown"
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1884,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
