"Species","Forest","Savanna","Shrubland","Grassland","Wetlands","Rocky areas","Caves and Subterranean Habitats","Desert","Marine Neritic","Marine Oceanic","Marine Deep Ocean Floor","Marine Intertidal","Marine Coastal/Supratidal","Artificial/Terrestrial","Artificial/Aquatic","Introduced Vegetation","Other","Unknown"
3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
